"ASevents","GeneID","geneSymbol","chr","strand","start","end","PValue","FDR","IncLevelDifference","WT","KI","location"
"se","ENSMUSG00000029804","Herc3","chr6","+",58832401,58832536,2.56128451781e-12,3.53952301642e-10,-0.407,0.592666666666667,1,"chr6:58832401-58832536"
"se","ENSMUSG00000090626","Tex9","chr9","-",72477736,72477910,0.000169168021999,0.00134962660256,0.14,1,0.859666666666667,"chr9:72477736-72477910"
"se","ENSMUSG00000026447","Pik3c2b","chr1","+",133086936,133087079,7.73059567338e-06,0.000103525770235,-0.065,0.935,1,"chr1:133086936-133087079"
"se","ENSMUSG00000021224","Numb","chr12","-",83797196,83797343,0.000459624660544,0.00311306735694,-0.077,0.098,0.174666666666667,"chr12:83797196-83797343"
"se","ENSMUSG00000021224","Numb","chr12","-",83825258,83825291,0.000232144658763,0.00175361456746,0.049,0.0486666666666667,0,"chr12:83825258-83825291"
"se","ENSMUSG00000023393","Slc17a9","chr2","+",180733716,180733816,0.00209635091418,0.0110957485625,0.066,1,0.934333333333333,"chr2:180733716-180733816"
"se","ENSMUSG00000023393","Slc17a9","chr2","+",180737591,180737679,1.59549145429e-06,2.84267139391e-05,0.115,1,0.885,"chr2:180737591-180737679"
"se","ENSMUSG00000037788","Vopp1","chr6","-",57789976,57790035,4.92889497563e-05,0.000482761631175,0.094,0.993,0.899333333333333,"chr6:57789976-57790035"
"se","ENSMUSG00000024043","Arhgap28","chr17","-",67881435,67881525,0.000108419330667,0.00093741108981,0.085,1,0.914666666666667,"chr17:67881435-67881525"
"se","ENSMUSG00000022755","Adgrg7","chr16","-",56730223,56730380,8.65708906528e-06,0.00011352936976,-0.041,0.958666666666667,1,"chr16:56730223-56730380"
"se","ENSMUSG00000022755","Adgrg7","chr16","-",56773404,56773517,8.18905223807e-05,0.000737912131809,-0.034,0.965666666666667,1,"chr16:56773404-56773517"
"se","ENSMUSG00000038206","Fbxo8","chr8","+",56588006,56588125,0.000504123346117,0.00335368463871,0.057,1,0.942666666666667,"chr8:56588006-56588125"
"se","ENSMUSG00000038206","Fbxo8","chr8","+",56590057,56590254,0.0089531688432,0.038472657859,0.07,0.972666666666667,0.902666666666667,"chr8:56590057-56590254"
"se","ENSMUSG00000022339","Ebag9","chr15","+",44636763,44636855,5.61710086111e-07,1.20121227127e-05,0.067,0.985,0.917666666666667,"chr15:44636763-44636855"
"se","ENSMUSG00000019188","H13","chr2","+",152689843,152689901,9.64508271784e-06,0.000124696057622,0.013,0.991,0.978,"chr2:152689843-152689901"
"se","ENSMUSG00000019188","H13","chr2","+",152703994,152704194,7.68123720296e-07,1.55372627064e-05,0.025,0.0516666666666667,0.0266666666666667,"chr2:152703994-152704194"
"se","ENSMUSG00000022664","Slc35a5","chr16","-",45147267,45147335,2.40621757341e-06,3.95591286458e-05,-0.122,0.877666666666667,1,"chr16:45147267-45147335"
"se","ENSMUSG00000044465","Fam160a2","chr7","-",105391576,105391667,1.07375194212e-05,0.000136937902281,0.042,0.042,0,"chr7:105391576-105391667"
"se","ENSMUSG00000021457","Syk","chr13","+",52596957,52597054,0.00645236018929,0.0290789430838,0.122,0.316333333333333,0.194,"chr13:52596957-52597054"
"se","ENSMUSG00000021457","Syk","chr13","+",52624707,52624776,1.7607582059e-11,1.90817328678e-09,0.104,0.910666666666667,0.806666666666667,"chr13:52624707-52624776"
"se","ENSMUSG00000089837","Npcd","chr15","-",79833511,79833578,0.000471665512816,0.0031685139334,0.028,1,0.972,"chr15:79833511-79833578"
"se","ENSMUSG00000029414","Kntc1","chr5","+",123755673,123755794,0.0015862538757,0.008798010526,0.054,0.989333333333333,0.935666666666667,"chr5:123755673-123755794"
"se","ENSMUSG00000029414","Kntc1","chr5","+",123799800,123799890,0.000482856704501,0.00322919012018,0.037,1,0.963333333333333,"chr5:123799800-123799890"
"se","ENSMUSG00000037791","Phf12","chr11","+",78018064,78018229,0.00172474946116,0.00943249248047,0.032,1,0.968,"chr11:78018064-78018229"
"se","ENSMUSG00000056116","H2-T22","chr17","-",36040224,36040329,0.00112065410841,0.00658696565819,0.052,0.952,0.900333333333333,"chr17:36040224-36040329"
"se","ENSMUSG00000085396","Firre","chrX","-",50560808,50561006,3.079484312e-08,1.06167965432e-06,-0.259,0.697,0.956,"chrX:50560808-50561006"
"se","ENSMUSG00000085396","Firre","chrX","-",50573014,50573141,0.000359592351474,0.00253471762537,0.184,0.278333333333333,0.094,"chrX:50573014-50573141"
"se","ENSMUSG00000036381","P2ry14","chr3","-",59116187,59116291,0.0119335353043,0.0488784528217,0.121,0.784,0.663,"chr3:59116187-59116291"
"se","ENSMUSG00000036381","P2ry14","chr3","-",59116187,59116291,0.000562430226104,0.00368339443209,-0.091,0.909,1,"chr3:59116187-59116291"
"se","ENSMUSG00000001089","Luzp1","chr4","+",136539124,136539216,0.0115074802967,0.0474643876296,0.298,0.763666666666667,0.465666666666667,"chr4:136539124-136539216"
"se","ENSMUSG00000044709","Gemin7","chr7","-",19569737,19569882,1.93502823554e-05,0.000223465866106,0.055,0.067,0.0123333333333333,"chr7:19569737-19569882"
"se","ENSMUSG00000028986","Klhl7","chr5","+",24158538,24158636,0.000294518125522,0.00214497368211,0.034,1,0.965666666666667,"chr5:24158538-24158636"
"se","ENSMUSG00000025877","Hk3","chr13","-",55015750,55015837,5.55469443482e-05,0.000533257151084,0.022,0.0216666666666667,0,"chr13:55015750-55015837"
"se","ENSMUSG00000025877","Hk3","chr13","-",55020769,55020819,0.000177646422131,0.00140349286215,0.02,0.023,0.003,"chr13:55020769-55020819"
"se","ENSMUSG00000020589","Fam49a","chr12","+",12276342,12276415,0.00308292282476,0.0154333838214,-0.238,0.307666666666667,0.545333333333333,"chr12:12276342-12276415"
"se","ENSMUSG00000052142","Rasal3","chr17","-",32402435,32402507,1.29372543622e-06,2.38512497743e-05,0.058,0.114,0.0556666666666667,"chr17:32402435-32402507"
"se","ENSMUSG00000020634","Ubxn2a","chr12","-",4891314,4891421,4.54235643543e-08,1.47626584151e-06,-0.056,0.944333333333333,1,"chr12:4891314-4891421"
"se","ENSMUSG00000029752","Asns","chr6","-",7689251,7689523,0.00282412430819,0.0142681180486,-0.029,0.970666666666667,1,"chr6:7689251-7689523"
"se","ENSMUSG00000035232","Pdk3","chrX","-",93788893,93788971,1.16627263402e-10,9.54196689874e-09,0.058,1,0.942,"chrX:93788893-93788971"
"se","ENSMUSG00000036006","Ripor2","chr13","+",24675774,24675828,5.93031851182e-07,1.25837532809e-05,0.037,1,0.963333333333333,"chr13:24675774-24675828"
"se","ENSMUSG00000022779","Top3b","chr16","+",16875068,16875155,8.39842579725e-06,0.000110933423483,-0.061,0.938666666666667,1,"chr16:16875068-16875155"
"se","ENSMUSG00000022779","Top3b","chr16","+",16892115,16892151,0.00913545919297,0.0391536686027,0.02,0.0196666666666667,0,"chr16:16892115-16892151"
"se","ENSMUSG00000030319","Cand2","chr6","+",115801848,115801956,3.56585124872e-07,8.13320718241e-06,0.11,1,0.890333333333333,"chr6:115801848-115801956"
"se","ENSMUSG00000022890","Atp5j","chr16","-",84833819,84833874,3.39893494072e-06,5.22387711216e-05,0.038,0.068,0.03,"chr16:84833819-84833874"
"se","ENSMUSG00000037210","Fam193a","chr5","+",34420783,34420951,0.00209769927229,0.0110964983491,0.038,1,0.962,"chr5:34420783-34420951"
"se","ENSMUSG00000037210","Fam193a","chr5","+",34457904,34458103,0.000929597067749,0.0056120498455,0.036,0.995,0.959,"chr5:34457904-34458103"
"se","ENSMUSG00000035762","Tmem161b","chr13","+",84283303,84283364,0.00122856980245,0.00710901843817,-0.044,0.935666666666667,0.98,"chr13:84283303-84283364"
"se","ENSMUSG00000030067","Foxp1","chr6","-",99234793,99234906,0,0,-0.078,0.006,0.0843333333333333,"chr6:99234793-99234906"
"se","ENSMUSG00000030067","Foxp1","chr6","-",99435215,99435345,0.000819392633812,0.00506575633949,-0.036,0.964,1,"chr6:99435215-99435345"
"se","ENSMUSG00000030067","Foxp1","chr6","-",99520596,99520732,0.0042496088147,0.0203035493776,0.14,0.974666666666667,0.834666666666667,"chr6:99520596-99520732"
"se","ENSMUSG00000063889","Crem","chr18","-",3327493,3327591,2.91196801117e-08,1.01566374191e-06,0.684,0.846,0.161666666666667,"chr18:3327493-3327591"
"se","ENSMUSG00000115987","Vps28","chr15","-",76624591,76624620,0.00120641609802,0.00701786796319,0.018,1,0.981666666666667,"chr15:76624591-76624620"
"se","ENSMUSG00000115987","Vps28","chr15","-",76624591,76624718,2.92966126902e-06,4.6147777365e-05,0.061,1,0.939,"chr15:76624591-76624718"
"se","ENSMUSG00000004207","Psap","chr10","+",60297536,60297545,0,0,-0.054,0.026,0.0796666666666667,"chr10:60297536-60297545"
"se","ENSMUSG00000026240","Cops7b","chr1","+",86596750,86596839,0.000100807553962,0.000881329199843,0.045,1,0.954666666666667,"chr1:86596750-86596839"
"se","ENSMUSG00000073791","Efcab7","chr4","+",99900536,99900694,6.55649603953e-05,0.000612274715333,-0.085,0.915,1,"chr4:99900536-99900694"
"se","ENSMUSG00000018347","Zkscan6","chr11","+",65822824,65822938,3.07680098315e-05,0.000325994651906,0.067,1,0.932666666666667,"chr11:65822824-65822938"
"se","ENSMUSG00000020716","Nf1","chr11","+",79463232,79463295,2.87095249463e-07,6.8482640927e-06,-0.387,0.289333333333333,0.676666666666667,"chr11:79463232-79463295"
"se","ENSMUSG00000060450","Rnf14","chr18","+",38297465,38297575,1.06747139477e-05,0.000136293222725,0.283,1,0.717333333333333,"chr18:38297465-38297575"
"se","ENSMUSG00000060450","Rnf14","chr18","+",38297465,38297575,1.15901039954e-06,2.16590068414e-05,0.088,0.0876666666666667,0,"chr18:38297465-38297575"
"se","ENSMUSG00000060450","Rnf14","chr18","+",38297499,38297575,5.88979763405e-07,1.25301063508e-05,0.175,1,0.825,"chr18:38297499-38297575"
"se","ENSMUSG00000060450","Rnf14","chr18","+",38300428,38300590,3.01977285888e-06,4.73289641531e-05,-0.048,0.951666666666667,1,"chr18:38300428-38300590"
"se","ENSMUSG00000060450","Rnf14","chr18","+",38301655,38301807,0.010446507282,0.0437800235098,0.161,0.671666666666667,0.510666666666667,"chr18:38301655-38301807"
"se","ENSMUSG00000042831","Alkbh6","chr7","+",30309480,30309559,0.000162408951012,0.00130430214289,-0.04,0.960333333333333,1,"chr7:30309480-30309559"
"se","ENSMUSG00000020755","Sap30bp","chr11","+",115957360,115957449,6.15374257638e-05,0.000580265462549,-0.035,0.964666666666667,1,"chr11:115957360-115957449"
"se","ENSMUSG00000031133","Arhgef6","chrX","-",57241805,57241826,0.00125155312188,0.00723183102225,-0.084,0.915666666666667,1,"chrX:57241805-57241826"
"se","ENSMUSG00000078515","Ddi2","chr4","-",141692254,141692444,8.39700251432e-06,0.000110933423483,0.045,1,0.955333333333333,"chr4:141692254-141692444"
"se","ENSMUSG00000001415","Smg5","chr3","+",88360330,88360405,0.000759151855784,0.00474505977513,-0.035,0.964666666666667,1,"chr3:88360330-88360405"
"se","ENSMUSG00000024436","Mrps18b","chr17","-",35912337,35912404,5.49820278528e-07,1.18039092433e-05,-0.047,0.944333333333333,0.991333333333333,"chr17:35912337-35912404"
"se","ENSMUSG00000025898","Cwf19l2","chr9","+",3475482,3475584,0.00428290463936,0.0204329465606,-0.105,0.895,1,"chr9:3475482-3475584"
"se","ENSMUSG00000098789","Jmjd7","chr2","+",120030815,120030872,0.00249492284921,0.0128416295009,-0.106,0.893666666666667,1,"chr2:120030815-120030872"
"se","ENSMUSG00000098789","Jmjd7","chr2","+",120030815,120030918,0.0111847449264,0.046400890594,-0.233,0.767333333333333,1,"chr2:120030815-120030918"
"se","ENSMUSG00000098789","Jmjd7","chr2","+",120031306,120031402,0.00221421136724,0.0116186043185,0.134,1,0.866,"chr2:120031306-120031402"
"se","ENSMUSG00000032381","Ciao2a","chr9","+",66133431,66133481,0.00387396528778,0.0187484870976,-0.004,0.972333333333333,0.976666666666667,"chr9:66133431-66133481"
"se","ENSMUSG00000031785","Adgrg1","chr8","+",94997300,94997416,2.31158536756e-10,1.71650390348e-08,0.017,0.0246666666666667,0.00766666666666667,"chr8:94997300-94997416"
"se","ENSMUSG00000056602","Fry","chr5","+",150196562,150196735,2.62642539606e-07,6.40824415997e-06,-0.15,0.850333333333333,1,"chr5:150196562-150196735"
"se","ENSMUSG00000019189","Rnf145","chr11","+",44531275,44531384,4.40288357995e-08,1.44233905323e-06,0.049,1,0.951333333333333,"chr11:44531275-44531384"
"se","ENSMUSG00000041921","Metap1d","chr2","+",71522532,71522630,0.00388956625925,0.0188129168039,0.044,1,0.956333333333333,"chr2:71522532-71522630"
"se","ENSMUSG00000024845","Tmem134","chr19","+",4127759,4127836,0.000609674989586,0.00394728551328,-0.042,0.957666666666667,1,"chr19:4127759-4127836"
"se","ENSMUSG00000024845","Tmem134","chr19","+",4131030,4131075,0.00706439276175,0.0312968585579,-0.097,0.873333333333333,0.97,"chr19:4131030-4131075"
"se","ENSMUSG00000002068","Ccne1","chr7","-",38099246,38099358,2.17456944251e-06,3.65614786666e-05,0.237,1,0.762666666666667,"chr7:38099246-38099358"
"se","ENSMUSG00000019832","Rab32","chr10","-",10551073,10551263,1.89163639197e-07,4.83794097449e-06,0.035,0.0346666666666667,0,"chr10:10551073-10551263"
"se","ENSMUSG00000033257","Ttll4","chr1","+",74690693,74690889,0.0060575035935,0.0275485748327,0.027,0.0266666666666667,0,"chr1:74690693-74690889"
"se","ENSMUSG00000041057","Wdr43","chr17","+",71648776,71648859,0.000587530946516,0.00382954673621,0.038,0.967,0.928666666666667,"chr17:71648776-71648859"
"se","ENSMUSG00000025357","Dgka","chr10","-",128728255,128728341,0.000121546708986,0.00103246199392,0.08,1,0.92,"chr10:128728255-128728341"
"se","ENSMUSG00000025357","Dgka","chr10","-",128731323,128731412,2.17784938161e-06,3.65614786666e-05,0.131,0.976666666666667,0.846,"chr10:128731323-128731412"
"se","ENSMUSG00000002963","Pnkp","chr7","+",44858162,44858209,0.00277286634955,0.0140653260698,0.002,0.965333333333333,0.963666666666667,"chr7:44858162-44858209"
"se","ENSMUSG00000002963","Pnkp","chr7","+",44860076,44860184,2.18182159473e-06,3.65614786666e-05,-0.038,0.950333333333333,0.988,"chr7:44860076-44860184"
"se","ENSMUSG00000025607","Copg2","chr6","-",30858508,30858617,0.0020494686856,0.0108826323974,0.032,0.0323333333333333,0,"chr6:30858508-30858617"
"se","ENSMUSG00000045983","Eif4g1","chr16","+",20673867,20673961,0.00563810454566,0.0259268365382,-0.016,0.984,1,"chr16:20673867-20673961"
"se","ENSMUSG00000045983","Eif4g1","chr16","+",20674785,20674806,7.28085050494e-06,9.85461617726e-05,-0.017,0.011,0.0283333333333333,"chr16:20674785-20674806"
"se","ENSMUSG00000037674","Rfx7","chr9","+",72615036,72615332,0.0028353711909,0.0143205403054,-0.004,0.981666666666667,0.986,"chr9:72615036-72615332"
"se","ENSMUSG00000017950","Hnf4a","chr2","+",163564153,163564309,0.000165960892833,0.00132809094046,-0.058,0.942333333333333,1,"chr2:163564153-163564309"
"se","ENSMUSG00000029253","Cenpc1","chr5","-",86029133,86029190,0.00289039746141,0.0145716082933,0.057,0.989666666666667,0.932333333333333,"chr5:86029133-86029190"
"se","ENSMUSG00000003812","Dnase2a","chr8","+",84909256,84909335,2.84648996152e-07,6.83245966003e-06,-0.07,0.930333333333333,1,"chr8:84909256-84909335"
"se","ENSMUSG00000003812","Dnase2a","chr8","+",84909525,84909690,6.33046526219e-05,0.000594353215987,-0.041,0.959,1,"chr8:84909525-84909690"
"se","ENSMUSG00000029521","Chek2","chr5","+",110849595,110849686,0.00338546444505,0.0166838366194,-0.073,0.926666666666667,1,"chr5:110849595-110849686"
"se","ENSMUSG00000029521","Chek2","chr5","+",110866937,110867053,0.000385257978512,0.00268002007472,-0.061,0.923333333333333,0.984333333333333,"chr5:110866937-110867053"
"se","ENSMUSG00000017288","Vps53","chr11","-",76138307,76138394,0.00894225082033,0.0384357853477,0.026,1,0.974333333333333,"chr11:76138307-76138394"
"se","ENSMUSG00000031155","Pim2","chrX","+",7879627,7879678,0.00524747035155,0.0244045955688,-0.02,0.958,0.977666666666667,"chrX:7879627-7879678"
"se","ENSMUSG00000003992","Ssbp2","chr13","+",91642301,91642391,0.000419399529332,0.00287842278326,0.135,0.699666666666667,0.564333333333333,"chr13:91642301-91642391"
"se","ENSMUSG00000021144","Mta1","chr12","+",113120210,113120261,8.9649488515e-06,0.00011700681259,0.055,0.143666666666667,0.0886666666666667,"chr12:113120210-113120261"
"se","ENSMUSG00000036644","Tbc1d9b","chr11","+",50161454,50161695,0.00176900380478,0.00961059384526,-0.014,0.981333333333333,0.995333333333333,"chr11:50161454-50161695"
"se","ENSMUSG00000036644","Tbc1d9b","chr11","+",50164161,50164212,1.76991754586e-12,2.70178930669e-10,-0.064,0.0103333333333333,0.074,"chr11:50164161-50164212"
"se","ENSMUSG00000063801","Ap3s2","chr7","-",79882465,79882573,0.00113509808908,0.00665241912862,-0.018,0.982333333333333,1,"chr7:79882465-79882573"
"se","ENSMUSG00000026222","Sp100","chr1","+",85691974,85692049,0.00319814367307,0.0159181212783,0.072,0.945333333333333,0.873,"chr1:85691974-85692049"
"se","ENSMUSG00000026222","Sp100","chr1","+",85704942,85705058,5.48457841248e-05,0.000527758291359,0.126,0.979666666666667,0.854,"chr1:85704942-85705058"
"se","ENSMUSG00000026222","Sp100","chr1","+",85707226,85707298,0.00661947608053,0.0296856515256,-0.047,0.953,1,"chr1:85707226-85707298"
"se","ENSMUSG00000039318","Rab3gap2","chr1","+",185281650,185281740,2.54006815581e-11,2.6085145948e-09,0.068,1,0.931666666666667,"chr1:185281650-185281740"
"se","ENSMUSG00000005610","Eif4g2","chr7","-",111080898,111080964,3.11355601634e-06,4.86252884033e-05,0.011,0.985666666666667,0.974666666666667,"chr7:111080898-111080964"
"se","ENSMUSG00000032370","Lactb","chr9","-",66967678,66967844,6.55894882851e-09,2.8917403079e-07,-0.149,0.851333333333333,1,"chr9:66967678-66967844"
"se","ENSMUSG00000032998","Foxj3","chr4","+",119560602,119560663,0.00985959577726,0.0418108380127,-0.021,0.979,1,"chr4:119560602-119560663"
"se","ENSMUSG00000032998","Foxj3","chr4","+",119609989,119610091,3.8469528343e-05,0.000393672304667,0.255,0.767666666666667,0.513,"chr4:119609989-119610091"
"se","ENSMUSG00000038838","Vars2","chr17","-",35660213,35660284,0.000159601892297,0.00128533453419,0.062,0.991,0.929333333333333,"chr17:35660213-35660284"
"se","ENSMUSG00000034761","Map4k5","chr12","-",69820939,69820942,1.36797262407e-09,7.62586772977e-08,-0.243,0.757333333333333,1,"chr12:69820939-69820942"
"se","ENSMUSG00000034761","Map4k5","chr12","-",69823421,69823501,0.00237194270441,0.0122994015407,-0.043,0.956666666666667,1,"chr12:69823421-69823501"
"se","ENSMUSG00000032372","Plscr2","chr9","+",92281240,92281783,8.54052874211e-06,0.0001120901797,0.049,0.0486666666666667,0,"chr9:92281240-92281783"
"se","ENSMUSG00000000708","Kat2b","chr17","+",53665405,53665442,8.21978574784e-05,0.000739835798827,-0.08,0.920333333333333,1,"chr17:53665405-53665442"
"se","ENSMUSG00000038866","Zcchc2","chr1","+",106006014,106006086,6.05116152741e-08,1.84965337023e-06,-0.087,0.912666666666667,1,"chr1:106006014-106006086"
"se","ENSMUSG00000038866","Zcchc2","chr1","+",106027402,106027531,0.00380415610854,0.0184704302347,-0.058,0.925333333333333,0.983666666666667,"chr1:106027402-106027531"
"se","ENSMUSG00000039523","Cep104","chr4","+",153992817,153992994,0.000997742712143,0.00597301743764,0.068,1,0.932,"chr4:153992817-153992994"
"se","ENSMUSG00000024908","Ppp6r3","chr19","-",3478277,3478364,7.46987389388e-07,1.52045960115e-05,-0.093,0.862333333333333,0.955333333333333,"chr19:3478277-3478364"
"se","ENSMUSG00000061887","Ssbp3","chr4","+",107027216,107027297,5.83960615086e-05,0.000555931981242,0.02,0.0473333333333333,0.0276666666666667,"chr4:107027216-107027297"
